"dataset","sim","method","misclass","auc"
"Sonar",30,"ER",0.158653846153846,0.935915296740039
"Sonar",31,"ER",0.182692307692308,0.929785455558651
"Sonar",32,"ER",0.153846153846154,0.931085724900158
"Sonar",33,"ER",0.153846153846154,0.940373363053775
"Sonar",34,"ER",0.158653846153846,0.930807095755549
"Sonar",35,"ER",0.158653846153846,0.93758707160769
"Sonar",36,"ER",0.173076923076923,0.932850376149345
"Sonar",37,"ER",0.158653846153846,0.936101049503111
"Sonar",38,"ER",0.158653846153846,0.936472555029256
"Sonar",39,"ER",0.168269230769231,0.934707903780069
"Sonar",40,"ER",0.158653846153846,0.93442927463546
"Sonar",41,"ER",0.173076923076923,0.932293117860128
"Sonar",42,"ER",0.158653846153846,0.92690628773103
"Sonar",43,"ER",0.168269230769231,0.931828735952447
"Sonar",44,"ER",0.163461538461538,0.929506826414043
"Sonar",45,"ER",0.158653846153846,0.933872016346243
"Sonar",46,"ER",0.163461538461538,0.930621342992477
"Sonar",47,"ER",0.168269230769231,0.933872016346243
"Sonar",48,"ER",0.177884615384615,0.930621342992477
"Sonar",49,"ER",0.144230769230769,0.934893656543141
"Sonar",50,"ER",0.158653846153846,0.93637967864772
"Sonar",1,"AR",0.163461538461538,0.929228197269434
"Sonar",2,"AR",0.192307692307692,0.92690628773103
