"dataset","sim","method","misclass","auc"
"Ringnorm",18,"ER",0.0336363636363636,0.9957608815427
"Ringnorm",19,"ER",0.0342424242424242,0.995917722681359
"Ringnorm",20,"ER",0.033030303030303,0.996035261707989
"Ringnorm",21,"ER",0.0348484848484849,0.995818181818182
"Ringnorm",22,"ER",0.0348484848484849,0.995816712580349
"Ringnorm",23,"ER",0.0342424242424242,0.995934986225895
"Ringnorm",24,"ER",0.033030303030303,0.996199081726354
"Ringnorm",25,"ER",0.0342424242424242,0.996086868686869
"Ringnorm",26,"ER",0.0348484848484849,0.995815977961433
"Ringnorm",27,"ER",0.0351515151515151,0.995916620752984
"Ringnorm",28,"ER",0.0333333333333333,0.995946005509642
"Ringnorm",29,"ER",0.0345454545454545,0.995934618916437
"Ringnorm",30,"ER",0.0315151515151515,0.995916253443526
"Ringnorm",31,"ER",0.0339393939393939,0.995881726354454
"Ringnorm",32,"ER",0.0336363636363636,0.995903764921947
"Ringnorm",33,"ER",0.0339393939393939,0.996159044995409
"Ringnorm",34,"ER",0.0342424242424242,0.995933516988062
"Ringnorm",35,"ER",0.0348484848484849,0.995806427915519
"Ringnorm",36,"ER",0.0333333333333333,0.996170982552801
"Ringnorm",37,"ER",0.0345454545454545,0.995957392102847
"Ringnorm",38,"ER",0.0339393939393939,0.995876033057851
"Ringnorm",39,"ER",0.0351515151515151,0.996128925619835
"Ringnorm",40,"ER",0.0339393939393939,0.995880991735537
"Ringnorm",41,"ER",0.0324242424242424,0.995852341597796
"Ringnorm",42,"ER",0.0342424242424242,0.996116437098255
"Ringnorm",43,"ER",0.0342424242424242,0.996
"Ringnorm",44,"ER",0.0321212121212121,0.995793572084481
"Ringnorm",45,"ER",0.0348484848484849,0.996172268135905
"Ringnorm",46,"ER",0.0348484848484849,0.995870339761249
"Ringnorm",47,"ER",0.0336363636363636,0.995854545454545
"Ringnorm",48,"ER",0.0336363636363636,0.996172268135905
"Ringnorm",49,"ER",0.0345454545454545,0.995887970615243
"Ringnorm",50,"ER",0.0321212121212121,0.995984573002755
"Ringnorm",1,"AR",0.0315151515151515,0.996170064279155
"Ringnorm",2,"AR",0.0321212121212121,0.996213039485767
"Ringnorm",3,"AR",0.0336363636363636,0.996170798898072
"Ringnorm",4,"AR",0.0293939393939394,0.996293847566575
"Ringnorm",5,"AR",0.0315151515151515,0.996001469237833
"Ringnorm",6,"AR",0.0318181818181818,0.99630927456382
"Ringnorm",7,"AR",0.0303030303030303,0.996141414141414
"Ringnorm",8,"AR",0.0324242424242424,0.995906703397612
"Ringnorm",9,"AR",0.03,0.995907438016529
"Ringnorm",10,"AR",0.0309090909090909,0.996176308539945
"Ringnorm",11,"AR",0.0339393939393939,0.995791368227732
"Ringnorm",12,"AR",0.0303030303030303,0.996164554637282
"Ringnorm",13,"AR",0.0303030303030303,0.996054361799816
"Ringnorm",14,"AR",0.03,0.996126721763085
"Ringnorm",15,"AR",0.0312121212121212,0.996067584940312
"Ringnorm",16,"AR",0.0318181818181818,0.995697337006428
"Ringnorm",17,"AR",0.033030303030303,0.995987878787879
"Ringnorm",18,"AR",0.0321212121212121,0.996030119375574
"Ringnorm",19,"AR",0.0315151515151515,0.996094398530762
"Ringnorm",20,"AR",0.0312121212121212,0.996094398530762
"Ringnorm",21,"AR",0.0327272727272727,0.995929476584022
"Ringnorm",22,"AR",0.0324242424242424,0.995943434343434
"Ringnorm",23,"AR",0.03,0.996446648301194
"Ringnorm",24,"AR",0.033030303030303,0.996135537190083
"Ringnorm",25,"AR",0.033030303030303,0.996140312213039
"Ringnorm",26,"AR",0.0315151515151515,0.99596914600551
"Ringnorm",27,"AR",0.0321212121212121,0.996027180899908
"Ringnorm",28,"AR",0.0339393939393939,0.995858218549128
"Ringnorm",29,"AR",0.0342424242424242,0.996317722681359
"Ringnorm",30,"AR",0.033030303030303,0.996312213039486
"Ringnorm",31,"AR",0.0339393939393939,0.995712764003673
"Ringnorm",32,"AR",0.0312121212121212,0.995847566574839
"Ringnorm",33,"AR",0.0336363636363636,0.996249035812672
"Ringnorm",34,"AR",0.0315151515151515,0.996063177226814
"Ringnorm",35,"AR",0.0303030303030303,0.996339761248852
"Ringnorm",36,"AR",0.0333333333333333,0.995823691460055
"Ringnorm",37,"AR",0.033030303030303,0.995908172635445
"Ringnorm",38,"AR",0.0315151515151515,0.995871074380165
"Ringnorm",39,"AR",0.0315151515151515,0.996019834710744
"Ringnorm",40,"AR",0.0318181818181818,0.996052525252525
"Ringnorm",41,"AR",0.0342424242424242,0.995985674931129
"Ringnorm",42,"AR",0.0309090909090909,0.996177777777778
"Ringnorm",43,"AR",0.033030303030303,0.995865564738292
"Ringnorm",44,"AR",0.0321212121212121,0.996031588613407
"Ringnorm",45,"AR",0.0324242424242424,0.995734435261708
"Ringnorm",46,"AR",0.0348484848484849,0.996331680440771
"Ringnorm",47,"AR",0.0315151515151515,0.996142148760331
"Ringnorm",48,"AR",0.0315151515151515,0.996394490358127
"Ringnorm",49,"AR",0.0327272727272727,0.995964738292011
"Ringnorm",50,"AR",0.0327272727272727,0.996077134986226
