,rf_vimp.1,rf_vimp.2,rf_vimp.3,rf_vimp.4,rf_vimp.5,sss_vimp.1,sss_vimp.2,sss_vimp.3,sss_vimp.4,sss_vimp.5,er_vimp.1,er_vimp.2,er_vimp.3,er_vimp.4,er_vimp.5,ar_vimp.1,ar_vimp.2,ar_vimp.3,ar_vimp.4,ar_vimp.5
83,-0.005844218,-0.00354604,0.017028388,0.021391054,0.011374975,-0.00296997,-0.003251247,0.016639264,0.022017434,0.012514351,-0.003157125,-0.003941998,0.017377645,0.010964163,0.004325903,-0.004765078,-0.003365233,0.023570002,0.018088339,0.007453651
84,-0.004572508,0.003268099,0.002916546,-0.011522589,0.006053494,-0.005582618,0.000847033,0.002284764,-0.015472774,0.004141645,-0.001320191,0.014295361,0.010634939,-0.003733998,0.003222536,-0.005011733,0.007596515,0.003942652,-0.009085649,0.00525548
85,-0.007785156,-0.003638152,-0.000151891,0.00318874,-0.011198612,-0.006549842,-0.003974975,0.001236016,-0.001456097,-0.009055377,-0.004956668,-0.005866477,-0.002204738,-0.000100093,-0.005263581,-0.006516467,-0.002344545,-0.001100668,-0.001175844,-0.005055394
86,0.002135779,-0.000361039,0.004916651,0.018216774,0.020204628,0.003890696,0.001239507,0.004541866,0.021599483,0.025402205,0.0040338,-0.002902464,0.011055401,0.009951712,0.006640088,0.005084538,-0.001613301,0.008850167,0.0155139,0.010136996
87,-0.00437994,-0.002592445,-0.002453636,0.000365345,-0.013383706,-0.002732753,-0.004452033,-0.001657725,-0.001778119,-0.012701979,-0.007702235,-0.00970865,-0.003043384,0.002096673,0.004371825,-0.003668209,-0.003354217,-0.001746376,0.000178028,-0.003771284
88,-0.008517365,-0.005588202,-0.002264299,0.01074824,-0.009037067,-0.010217464,-0.004461024,-0.003151465,0.009926888,-0.008654736,-0.006756302,-0.005598195,-0.001670272,0.012139304,-0.001226747,-0.008298935,-0.003266467,-0.003501156,0.01669961,-0.001085022
89,0.014728569,0.000836844,0.009117829,-0.01014049,0.023674787,0.013553275,0.000484727,0.010320561,-0.011237568,0.021953284,0.013261625,0.003348121,0.010646808,-0.007869178,0.003508906,0.015852435,0.002163306,0.017782893,-0.006271654,0.011369495
90,-0.007494831,-0.002790785,-3.98E-05,-0.003004747,-0.018121419,-0.006311978,-0.000827297,0.00158537,-0.00039311,-0.012191086,-0.009633297,-0.003444238,0.003566521,0.005601436,-0.001650772,-0.00784543,-0.002889973,-0.004597893,-0.004439728,-0.007413689
91,0.002552455,-0.003345439,0.015315607,-0.00732077,-0.004523304,0.002356127,-0.004119282,0.014660365,-0.01003596,-0.002478061,-0.000940307,-0.008020151,0.008980314,0.001600342,-0.001492693,0.000919202,-0.002858945,0.01777858,-0.005373056,-0.001577955
92,0.001922656,-0.000581897,-0.00920901,0.001911405,-0.011242325,0.003040742,-0.00084889,-0.008391102,0.004072207,-0.008661391,0.007706692,0.008804747,-0.012231909,0.000259105,0.001108363,0.002721446,0.002751036,-0.007095296,0.005951077,-0.002578076
93,-0.001833927,0.000632695,-0.00708118,-0.012453398,-0.022524604,0.00318091,-0.002095448,-0.008778907,-0.01151511,-0.020028388,0.000591174,0.000864547,-0.004157717,-0.003910054,-0.004916227,-0.004755528,-0.001025251,-0.008905552,-0.008672312,-0.009111856
94,0.001423747,-0.000962053,-0.001893825,0.002782671,0.007693878,0.001624445,0.000129774,0.000776493,0.0028504,0.011665386,-0.002238239,-0.005659534,0.002328383,-0.005228459,0.003404855,-0.002708826,-0.002765338,-0.003503128,-0.003519372,0.003324301
95,-0.000930619,0.000323594,0.002407497,-0.015093823,0.000282109,-0.002953537,-0.001451466,-0.000914513,-0.017302194,-0.003588131,-0.001905301,-0.006602688,-0.005216749,-0.009252246,-0.000519162,-0.006317675,-0.003060645,-0.002959325,-0.014093584,-0.006154298
96,0.006698589,0.003571047,0.01441686,-0.000617261,0.008635159,0.00726209,0.005146573,0.012672646,-0.001056144,0.00701516,0.013291779,0.016401784,0.015240904,0.004699858,0.007990996,0.002917908,0.005969997,0.011256752,-0.004277949,0.003832113
97,0.009315865,-0.002821379,-0.004769828,-0.008568424,0.01546615,0.008124785,-0.004020357,-0.007294808,-0.008423175,0.014775325,-0.001283067,-0.007267396,-0.006405165,-0.006471883,0.000939778,0.002716259,-0.004414822,-0.007325125,-0.008772457,0.00678215
98,-0.004376916,-0.000402006,-0.0031781,0.009644349,0.000226193,-0.001752451,0.002951985,-0.003732911,0.012377903,0.005374574,0.003125689,0.007182919,-0.000797184,0.003139608,-0.003446654,-0.002811227,0.000470108,-0.004992967,0.011409966,-0.000430304
99,0.012130355,0.002323033,0.019714006,-0.004844021,-0.022811818,0.012522544,0.001504759,0.022609721,-0.003383467,-0.025524993,0.018243876,0.007788756,0.033980826,0.002309279,-0.001535523,0.018924168,-0.000413152,0.026038726,-0.006591401,-0.008767748
100,0.014369797,-0.002219182,0.010338768,0.006424149,0.032331423,0.012314187,-0.000831039,0.014280026,0.008448139,0.030495073,0.003464955,-0.003993459,0.013165858,0.004534403,0.01206458,0.008946485,-0.002554434,0.011502688,0.003262751,0.015973757
101,0.00787583,-0.006028812,0.002631326,-0.004802526,0.002848397,0.006319199,-0.00661037,0.002956888,-0.0084681,0.002831875,0.009942775,-0.012118676,-0.001682085,-0.002537198,-0.002628575,0.006690816,-0.00394163,-0.000823213,-0.005090517,0.00207405
102,0.016934255,-0.000226829,0.007074378,-0.016234766,0.023230026,0.012069689,-0.001791612,0.006727,-0.017740575,0.018962671,0.004701351,-0.007421847,0.005860054,-0.006791075,0.006156293,0.010172644,-0.002491665,0.007790824,-0.008128765,0.011306779
103,0.007103161,-0.001858597,-0.002794934,0.005603018,-0.032187487,0.00890253,-0.001144614,-0.003263399,0.005164187,-0.032493957,0.019099282,0.00039969,-0.001670598,0.006708249,-0.005469259,0.007350351,-0.001779452,-0.001552499,0.005860963,-0.013408285
