"dataset","sim","method","misclass","auc"
"Twonorm",21,"ER",0.0315151515151515,0.994830486685032
"Twonorm",22,"ER",0.0312121212121212,0.994745638200184
"Twonorm",23,"ER",0.0293939393939394,0.994745638200184
"Twonorm",24,"ER",0.0306060606060606,0.994869788797062
"Twonorm",25,"ER",0.0321212121212121,0.994806427915519
"Twonorm",26,"ER",0.0312121212121212,0.994965289256198
"Twonorm",27,"ER",0.0327272727272727,0.994726905417814
"Twonorm",28,"ER",0.0312121212121212,0.994809182736455
"Twonorm",29,"ER",0.0309090909090909,0.994842975206612
"Twonorm",30,"ER",0.0296969696969697,0.994858402203857
"Twonorm",31,"ER",0.0303030303030303,0.994932966023875
"Twonorm",32,"ER",0.0315151515151515,0.994768044077135
"Twonorm",33,"ER",0.0303030303030303,0.994753902662994
"Twonorm",34,"ER",0.0312121212121212,0.994696051423324
"Twonorm",35,"ER",0.0303030303030303,0.994704499540863
"Twonorm",36,"ER",0.0275757575757576,0.994864279155188
"Twonorm",37,"ER",0.0315151515151515,0.994669605142332
"Twonorm",38,"ER",0.0318181818181818,0.994771349862259
"Twonorm",39,"ER",0.0278787878787879,0.994837465564738
"Twonorm",40,"ER",0.0312121212121212,0.994954086317723
"Twonorm",41,"ER",0.03,0.99503507805326
"Twonorm",42,"ER",0.03,0.994777961432507
"Twonorm",43,"ER",0.0293939393939394,0.994740863177227
"Twonorm",44,"ER",0.0290909090909091,0.994767676767677
"Twonorm",45,"ER",0.0318181818181818,0.994728374655647
"Twonorm",46,"ER",0.0312121212121212,0.994792286501377
"Twonorm",47,"ER",0.0303030303030303,0.994881175390266
"Twonorm",48,"ER",0.0324242424242424,0.994722130394858
"Twonorm",49,"ER",0.0290909090909091,0.994832323232323
"Twonorm",50,"ER",0.0303030303030303,0.994621487603306
"Twonorm",1,"AR",0.0275757575757576,0.995367125803489
"Twonorm",2,"AR",0.0263636363636364,0.995426997245179
"Twonorm",3,"AR",0.0272727272727273,0.995794306703398
"Twonorm",4,"AR",0.0260606060606061,0.995564370982553
"Twonorm",5,"AR",0.0275757575757576,0.995489439853076
"Twonorm",6,"AR",0.0263636363636364,0.995526538108356
"Twonorm",7,"AR",0.0275757575757576,0.99559375573921
"Twonorm",8,"AR",0.0278787878787879,0.995472910927456
"Twonorm",9,"AR",0.0275757575757576,0.995692929292929
